日期,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h,天气状况,气温,风力风向
2019-04-15,74,良,43,97,6,0.5,42,114,多云/多云,26℃/12℃,南风3-4级/南风3-4级
2019-04-16,101,轻度污染,72,109,7,0.6,37,161,晴/晴,26℃/13℃,南风3-4级/南风3-4级
2019-04-17,138,轻度污染,105,137,9,1.0,54,189,晴/多云,28℃/16℃,西南风3-4级/西南风3-4级
2019-04-18,107,轻度污染,38,163,3,0.4,20,91,多云/多云,23℃/10℃,东北风3-4级/东北风3-4级
2019-04-19,61,良,20,72,3,0.4,27,86,多云/小雨,20℃/10℃,南风1-2级/南风1-2级
2019-04-20,57,良,40,61,2,0.5,43,39,小雨/多云,15℃/8℃,北风1-2级/北风1-2级
2019-04-21,112,轻度污染,59,174,5,0.8,41,105,晴/晴,22℃/8℃,南风3-4级/南风3-4级
2019-04-22,126,轻度污染,94,133,5,0.9,42,188,多云/多云,26℃/14℃,南风3-4级/南风3-4级
2019-04-23,124,轻度污染,94,69,2,0.7,30,104,多云/多云,27℃/15℃,东南风3-4级/东南风3-4级
2019-04-24,60,良,43,44,2,0.6,26,57,小雨/小雨,19℃/9℃,东北风4-5级/东北风4-5级
2019-04-25,49,优,9,21,3,0.2,16,97,多云/多云,18℃/8℃,东北风1-2级/东北风1-2级
2019-04-26,60,良,19,27,3,0.3,18,111,晴/多云,20℃/10℃,西南风1-2级/西南风1-2级
2019-04-27,54,良,38,38,3,0.4,27,79,小雨/多云,15℃/6℃,西南风3-4级/西南风3-4级
2019-04-28,65,良,47,37,3,0.5,23,88,多云/多云,18℃/9℃,南风3-4级/南风3-4级
2019-04-29,139,轻度污染,106,85,3,0.9,38,126,多云/多云,23℃/13℃,西南风3-4级/西南风3-4级
2019-04-30,74,良,35,98,2,0.4,23,96,多云/多云,24℃/12℃,北风4-5级/北风4-5级
2019-05-01,60,良,13,38,3,0.3,28,111,晴/晴,28℃/10℃,西南风3-4级/西南风3-4级
2019-05-02,85,良,23,57,3,0.3,37,141,晴/多云,29℃/14℃,西南风3-4级/西南风3-4级
2019-05-03,108,轻度污染,53,93,7,0.6,44,168,多云/多云,28℃/16℃,南风3-4级/南风3-4级
2019-05-04,126,轻度污染,49,84,7,0.5,29,188,小雨/阴,28℃/16℃,南风1-2级/南风1-2级
2019-05-05,52,良,22,54,2,0.2,15,96,晴/晴,23℃/10℃,北风4-5级/北风4-5级
2019-05-06,56,良,19,38,2,0.3,27,107,晴/晴,25℃/10℃,西南风3-4级/西南风3-4级
2019-05-07,65,良,23,52,3,0.3,32,118,晴/多云,28℃/14℃,西南风3-4级/西南风3-4级
2019-05-08,69,良,47,87,5,0.5,47,103,多云/多云,25℃/13℃,东北风1-2级/东北风1-2级
2019-05-09,81,良,37,68,3,0.5,39,137,晴/多云,30℃/14℃,西南风1-2级/西南风1-2级
2019-05-10,124,轻度污染,51,99,6,0.6,48,186,多云/多云,30℃/14℃,南风3-4级/南风3-4级
2019-05-11,138,轻度污染,71,97,6,0.8,41,201,多云/多云,29℃/14℃,西南风1-2级/西南风1-2级
2019-05-12,117,轻度污染,88,174,5,0.8,27,94,雷阵雨/晴,25℃/11℃,北风3-4级/北风3-4级
2019-05-13,60,良,19,69,3,0.3,21,102,晴/晴,26℃/12℃,西南风3-4级/西南风3-4级
2019-05-14,101,轻度污染,54,121,7,0.6,49,161,多云/多云,29℃/16℃,南风1-2级/南风1-2级
2019-05-15,134,轻度污染,91,208,10,1.1,49,197,雷阵雨/多云,28℃/16℃,西南风3-4级/西南风3-4级
2019-05-16,116,轻度污染,67,141,4,0.7,39,177,晴/晴,32℃/19℃,西南风3-4级/西南风3-4级
2019-05-17,112,轻度污染,81,115,3,0.8,34,173,多云/阴,31℃/20℃,东南风3-4级/东南风3-4级
2019-05-18,54,良,38,41,2,0.6,26,80,小雨/小雨,27℃/18℃,东南风3-4级/东南风3-4级
2019-05-19,58,良,30,65,3,0.3,15,82,多云/晴,27℃/13℃,西北风4-5级/西北风4-5级
2019-05-20,47,优,12,46,2,0.3,19,93,晴/晴,26℃/13℃,西北风4-5级/西北风4-5级
2019-05-21,61,良,14,39,2,0.4,35,113,晴/晴,32℃/14℃,西北风3-4级/西北风3-4级
2019-05-22,94,良,21,55,2,0.5,52,152,晴/晴,35℃/17℃,西南风3-4级/西南风3-4级
2019-05-23,195,中度污染,27,71,4,0.6,45,260,晴/多云,37℃/21℃,南风3-4级/南风3-4级
2019-05-24,130,轻度污染,45,111,6,0.7,54,192,多云/多云,35℃/21℃,南风3-4级/南风3-4级
2019-05-25,175,中度污染,49,115,6,0.7,44,240,多云/雷阵雨,35℃/22℃,南风3-4级/南风3-4级
2019-05-26,64,良,36,77,4,0.8,25,90,小雨/多云,26℃/17℃,北风3-4级/北风3-4级
2019-05-27,48,优,6,15,3,0.2,14,96,晴/晴,29℃/14℃,北风4-5级/北风4-5级
2019-05-28,80,良,12,36,3,0.3,32,135,晴/晴,32℃/16℃,西南风3-4级/西南风3-4级
2019-05-29,144,轻度污染,21,51,3,0.4,33,208,晴/多云,33℃/22℃,南风1-2级/南风1-2级
2019-05-30,61,良,20,54,4,0.3,24,113,多云/晴,30℃/15℃,东北风3-4级/东北风3-4级
2019-05-31,60,良,10,33,3,0.3,23,112,晴/多云,31℃/19℃,南风3-4级/南风3-4级
2019-06-01,104,轻度污染,30,74,4,0.5,40,164,雷阵雨/多云,29℃/18℃,西风1-2级/西风1-2级
2019-06-02,141,轻度污染,45,79,4,0.7,38,205,雷阵雨/小雨,32℃/20℃,南风1-2级/南风1-2级
2019-06-03,124,轻度污染,28,55,2,0.5,26,186,多云/多云,34℃/19℃,南风1-2级/南风1-2级
2019-06-04,98,良,60,70,7,1.2,26,157,雷阵雨/多云,27℃/19℃,东南风1-2级/东南风1-2级
2019-06-05,75,良,47,62,3,0.9,35,129,多云/多云,31℃/19℃,西南风3-4级/西南风3-4级
2019-06-06,73,良,53,54,3,0.9,41,109,小雨/多云,26℃/18℃,东风1-2级/东风1-2级
2019-06-07,117,轻度污染,62,60,2,0.7,21,178,多云/雷阵雨,31℃/21℃,南风3-4级/南风3-4级
2019-06-08,80,良,34,47,2,0.5,22,136,雷阵雨/晴,33℃/20℃,西南风3-4级/西南风3-4级
2019-06-09,49,优,6,20,3,0.3,17,98,晴/晴,31℃/18℃,东北风4-5级/东北风4-5级
2019-06-10,97,良,29,54,2,0.6,27,156,晴/晴,33℃/18℃,东南风3-4级/东南风3-4级
2019-06-11,175,中度污染,51,62,5,0.9,24,240,晴/多云,32℃/20℃,南风3-4级/南风3-4级
2019-06-12,156,中度污染,35,56,7,0.9,27,221,多云/雷阵雨,33℃/22℃,南风1-2级/南风1-2级
2019-06-13,127,轻度污染,23,43,2,0.6,25,189,小雨/晴,29℃/20℃,南风1-2级/南风1-2级
2019-06-14,87,良,31,56,3,0.6,33,144,晴/晴,35℃/20℃,东北风3-4级/东北风3-4级
2019-06-15,123,轻度污染,21,52,6,0.7,26,185,多云/雷阵雨,32℃/19℃,东南风3-4级/东南风3-4级
2019-06-16,36,优,25,32,3,0.6,23,58,小雨/多云,23℃/18℃,东南风1-2级/东南风1-2级
2019-06-17,97,良,51,51,3,0.9,31,156,多云/多云,29℃/20℃,南风1-2级/南风1-2级
2019-06-18,186,中度污染,60,65,3,0.8,28,251,雷阵雨/雷阵雨,33℃/22℃,南风1-2级/南风1-2级
2019-06-19,154,中度污染,74,90,6,1.2,21,219,多云/晴,31℃/22℃,南风1-2级/南风1-2级
2019-06-20,179,中度污染,61,82,3,0.8,30,244,多云/晴,35℃/23℃,南风1-2级/南风1-2级
2019-06-21,101,轻度污染,51,79,6,1.0,28,161,多云/多云,32℃/21℃,东南风1-2级/东南风1-2级
2019-06-22,117,轻度污染,22,56,2,0.4,32,178,晴/晴,34℃/22℃,南风1-2级/南风1-2级
2019-06-23,193,中度污染,40,88,8,0.8,35,258,晴/多云,35℃/23℃,南风3-4级/南风3-4级
2019-06-24,166,中度污染,36,74,5,0.7,33,231,多云/多云,37℃/23℃,南风3-4级/南风3-4级
2019-06-25,187,中度污染,46,102,7,0.8,30,252,多云/多云,36℃/25℃,南风3-4级/南风3-4级
2019-06-26,188,中度污染,43,83,6,0.8,25,253,多云/多云,35℃/23℃,南风3-4级/南风3-4级
2019-06-27,170,中度污染,48,76,5,0.8,27,235,多云/雷阵雨,33℃/23℃,北风1-2级/北风1-2级
2019-06-28,120,轻度污染,27,40,2,0.6,18,181,多云/多云,32℃/22℃,南风1-2级/南风1-2级
2019-06-29,55,良,14,28,3,0.4,16,105,多云/晴,35℃/23℃,西北风4-5级/西北风4-5级
2019-06-30,47,优,5,18,3,0.3,14,93,晴/晴,33℃/21℃,北风3-4级/北风3-4级
2019-07-01,67,良,10,30,2,0.3,25,120,晴/多云,35℃/22℃,北风1-2级/北风1-2级
2019-07-02,110,轻度污染,24,62,2,0.6,34,170,雷阵雨/晴,35℃/23℃,南风1-2级/南风1-2级
2019-07-03,119,轻度污染,21,38,3,0.5,28,180,晴/晴,36℃/24℃,南风1-2级/南风1-2级
2019-07-04,173,中度污染,30,72,4,0.6,39,238,晴/多云,38℃/25℃,南风3-4级/南风3-4级
2019-07-05,60,良,27,49,2,0.6,34,112,中雨/雷阵雨,30℃/22℃,北风1-2级/北风1-2级
2019-07-06,33,优,7,14,3,0.3,16,66,雷阵雨/中雨,27℃/21℃,东北风3-4级/东北风3-4级
2019-07-07,64,良,13,21,2,0.4,17,116,小雨/多云,28℃/20℃,北风1-2级/北风1-2级
2019-07-08,100,良,25,34,2,0.5,25,159,多云/多云,30℃/22℃,南风1-2级/南风1-2级
2019-07-09,50,优,29,49,2,0.6,40,98,雷阵雨/中雨,28℃/21℃,东风1-2级/东风1-2级
2019-07-10,90,良,44,47,3,0.8,25,147,雷阵雨/多云,28℃/19℃,东风1-2级/东风1-2级
2019-07-11,96,良,28,39,2,0.5,23,155,多云/多云,30℃/21℃,东南风1-2级/东南风1-2级
2019-07-12,144,轻度污染,25,48,2,0.5,25,208,多云/多云,34℃/22℃,南风1-2级/南风1-2级
2019-07-13,151,中度污染,55,77,3,0.9,29,216,雷阵雨/多云,34℃/23℃,东北风1-2级/东北风1-2级
2019-07-14,117,轻度污染,15,31,2,0.5,17,178,雷阵雨/多云,33℃/23℃,东北风1-2级/东北风1-2级
2019-07-15,162,中度污染,53,68,3,0.8,25,227,晴/多云,35℃/24℃,东南风1-2级/东南风1-2级
2019-07-16,101,轻度污染,37,51,3,0.8,28,161,雷阵雨/雷阵雨,32℃/24℃,东南风1-2级/东南风1-2级
2019-07-17,72,良,52,42,3,0.8,29,69,雷阵雨/多云,29℃/23℃,北风1-2级/北风1-2级
2019-07-18,130,轻度污染,67,64,2,0.9,25,192,多云/多云,31℃/24℃,东北风1-2级/东北风1-2级
2019-07-19,77,良,56,61,2,0.9,31,110,阴/雷阵雨,32℃/25℃,东南风1-2级/东南风1-2级
2019-07-20,80,良,59,59,2,0.8,32,70,小雨/多云,31℃/24℃,北风1-2级/北风1-2级
2019-07-21,146,轻度污染,64,69,2,0.8,27,210,晴/多云,36℃/27℃,西南风1-2级/西南风1-2级
2019-07-22,104,轻度污染,78,99,2,1.1,45,111,雷阵雨/中雨,35℃/25℃,东风1-2级/东风1-2级
2019-07-23,105,轻度污染,24,28,2,0.6,17,165,晴/晴,35℃/25℃,西南风1-2级/西南风1-2级
2019-07-24,109,轻度污染,33,55,3,0.7,30,169,多云/雷阵雨,36℃/27℃,南风1-2级/南风1-2级
2019-07-25,130,轻度污染,24,52,3,0.5,31,192,晴/晴,36℃/26℃,南风1-2级/南风1-2级
2019-07-26,167,中度污染,40,70,2,0.7,24,232,晴/晴,36℃/26℃,西南风1-2级/西南风1-2级
2019-07-27,167,中度污染,83,86,3,0.9,27,232,多云/多云,36℃/27℃,南风1-2级/南风1-2级
2019-07-28,113,轻度污染,55,59,3,0.8,16,174,多云/中雨,35℃/26℃,南风1-2级/南风1-2级
2019-07-29,43,优,14,13,3,0.5,22,86,雷阵雨/多云,29℃/23℃,西风1-2级/西风1-2级
2019-07-30,114,轻度污染,27,33,3,0.6,20,175,晴/晴,34℃/24℃,南风1-2级/南风1-2级
2019-07-31,142,轻度污染,22,43,3,0.7,27,206,晴/多云,35℃/24℃,东北风1-2级/东北风1-2级
2019-08-01,150,轻度污染,24,54,2,0.7,23,214,雷阵雨/雷阵雨,32℃/24℃,东北风1-2级/东北风1-2级
2019-08-02,83,良,29,36,5,0.8,21,139,雷阵雨/雷阵雨,30℃/24℃,北风1-2级/北风1-2级
2019-08-03,117,轻度污染,35,44,3,0.7,26,178,多云/雷阵雨,31℃/24℃,南风1-2级/南风1-2级
2019-08-04,65,良,40,45,3,0.9,28,117,雷阵雨/雷阵雨,29℃/23℃,东南风1-2级/东南风1-2级
2019-08-05,51,良,30,27,3,0.7,21,101,中雨/雷阵雨,28℃/24℃,东北风1-2级/东北风1-2级
2019-08-06,91,良,46,47,2,0.7,24,149,多云/雷阵雨,31℃/24℃,南风1-2级/南风1-2级
2019-08-07,96,良,17,23,3,0.6,21,155,雷阵雨/阴,29℃/24℃,东南风1-2级/东南风1-2级
2019-08-08,123,轻度污染,33,46,2,0.7,28,185,多云/雷阵雨,32℃/25℃,南风1-2级/南风1-2级
2019-08-09,75,良,40,45,2,0.7,23,129,雷阵雨/中雨,31℃/23℃,西北风1-2级/西北风1-2级
2019-08-10,61,良,23,25,3,0.6,26,113,雷阵雨/中雨,29℃/23℃,北风1-2级/北风1-2级
2019-08-11,28,优,15,20,2,0.6,22,38,中雨/小雨,27℃/24℃,北风3-4级/北风3-4级
2019-08-12,39,优,6,16,2,0.4,15,78,小雨/小雨,30℃/23℃,北风4-5级/北风4-5级
2019-08-13,39,优,5,16,3,0.4,16,78,多云/多云,32℃/22℃,北风3-4级/北风3-4级
2019-08-14,44,优,11,28,2,0.5,28,88,多云/晴,31℃/22℃,北风1-2级/北风1-2级
2019-08-15,117,轻度污染,15,38,2,0.5,29,178,雷阵雨/中雨,32℃/22℃,西南风1-2级/西南风1-2级
2019-08-16,39,优,6,18,2,0.3,16,78,晴/晴,31℃/22℃,北风4-5级/北风4-5级
2019-08-17,39,优,11,24,2,0.4,26,78,晴/晴,32℃/19℃,北风3-4级/北风3-4级
2019-08-18,86,良,15,45,2,0.5,33,143,晴/晴,32℃/21℃,南风1-2级/南风1-2级
2019-08-19,132,轻度污染,40,80,3,0.7,36,195,多云/阴,31℃/22℃,南风1-2级/南风1-2级
2019-08-20,70,良,51,54,3,0.8,30,88,小雨/多云,28℃/19℃,南风1-2级/南风1-2级
2019-08-21,46,优,26,27,4,0.6,25,92,晴/晴,31℃/21℃,北风1-2级/北风1-2级
2019-08-22,43,优,14,32,3,0.6,34,83,多云/晴,32℃/20℃,北风1-2级/北风1-2级
2019-08-23,43,优,10,31,3,0.5,34,80,多云/多云,30℃/19℃,北风1-2级/北风1-2级
2019-08-24,100,良,15,43,3,0.5,32,159,晴/晴,31℃/18℃,西南风1-2级/西南风1-2级
2019-08-25,94,良,23,52,2,0.6,30,152,晴/多云,30℃/20℃,南风1-2级/南风1-2级
2019-08-26,102,轻度污染,76,90,2,0.9,39,123,小雨/多云,28℃/19℃,西南风1-2级/西南风1-2级
2019-08-27,46,优,28,32,2,0.5,31,91,晴/晴,33℃/20℃,西北风1-2级/西北风1-2级
2019-08-28,34,优,4,25,2,0.3,21,67,多云/晴,31℃/20℃,西北风4-5级/西北风4-5级
2019-08-29,36,优,3,15,3,0.3,16,71,多云/晴,30℃/20℃,北风3-4级/北风3-4级
2019-08-30,45,优,6,21,2,0.3,20,89,晴/晴,31℃/18℃,北风3-4级/北风3-4级
2019-08-31,86,良,12,37,2,0.4,28,143,晴/晴,32℃/18℃,西南风1-2级/西南风1-2级
2019-09-01,100,良,20,51,3,0.4,32,160,多云/晴,33℃/19℃,西南风1-2级/西南风1-2级
2019-09-02,128,轻度污染,26,59,2,0.5,34,190,晴/晴,34℃/19℃,西南风1-2级/西南风1-2级
2019-09-03,178,中度污染,48,83,3,0.7,39,243,晴/晴,33℃/20℃,南风1-2级/南风1-2级
2019-09-04,143,轻度污染,52,79,3,0.8,39,207,晴/晴,32℃/19℃,南风1-2级/南风1-2级
2019-09-05,149,轻度污染,45,72,2,0.6,34,213,晴/晴,33℃/20℃,西南风1-2级/西南风1-2级
2019-09-06,178,中度污染,49,83,3,0.7,40,243,晴/晴,33℃/20℃,东南风1-2级/东南风1-2级
2019-09-07,150,轻度污染,45,74,3,0.7,36,215,晴/晴,34℃/21℃,西南风1-2级/西南风1-2级
2019-09-08,127,轻度污染,34,72,3,0.6,36,189,晴/多云,35℃/22℃,东南风1-2级/东南风1-2级
2019-09-09,147,轻度污染,65,92,7,1.3,31,211,小雨/小雨,32℃/21℃,东北风3-4级/东北风3-4级
2019-09-10,33,优,10,11,3,0.5,19,65,小雨/阴,24℃/18℃,北风1-2级/北风1-2级
2019-09-11,40,优,15,26,5,0.7,32,47,多云/多云,25℃/18℃,北风1-2级/北风1-2级
2019-09-12,38,优,20,31,2,0.5,25,75,阴/中雨,25℃/19℃,南风1-2级/南风1-2级
2019-09-13,35,优,22,23,2,0.5,22,69,多云/多云,27℃/18℃,西北风3-4级/西北风3-4级
2019-09-14,50,优,11,26,3,0.4,27,100,晴/多云,29℃/17℃,南风1-2级/南风1-2级
2019-09-15,68,良,27,53,2,0.5,38,121,晴/晴,28℃/17℃,西南风1-2级/西南风1-2级
2019-09-16,61,良,17,44,3,0.5,28,113,晴/多云,27℃/16℃,南风1-2级/南风1-2级
2019-09-17,83,良,29,60,3,0.6,30,139,多云/晴,28℃/15℃,西南风1-2级/西南风1-2级
2019-09-18,41,优,6,26,3,0.3,21,82,晴/多云,25℃/14℃,西南风1-2级/西南风1-2级
2019-09-19,56,良,24,61,3,0.5,41,90,多云/阴,25℃/16℃,西南风3-4级/西南风3-4级
2019-09-20,74,良,37,70,3,0.7,41,128,多云/多云,27℃/16℃,东风1-2级/东风1-2级
2019-09-21,120,轻度污染,58,78,5,1.1,37,182,多云/多云,27℃/16℃,东北风1-2级/东北风1-2级
2019-09-22,119,轻度污染,77,72,4,1.3,31,180,晴/晴,27℃/16℃,东南风1-2级/东南风1-2级
2019-09-23,51,良,29,40,3,0.6,35,101,晴/晴,30℃/17℃,西南风1-2级/西南风1-2级
2019-09-24,61,良,12,35,3,0.4,28,113,晴/晴,31℃/15℃,南风1-2级/南风1-2级
2019-09-25,100,良,23,53,3,0.6,37,160,晴/晴,31℃/15℃,南风1-2级/南风1-2级
2019-09-26,127,轻度污染,34,56,2,0.7,35,189,晴/晴,30℃/15℃,东南风1-2级/东南风1-2级
2019-09-27,95,良,51,57,3,0.8,31,154,晴/晴,29℃/16℃,南风1-2级/南风1-2级
2019-09-28,127,轻度污染,57,67,2,0.8,32,189,晴/晴,30℃/17℃,西南风1-2级/西南风1-2级
2019-09-29,137,轻度污染,59,76,2,0.9,35,200,晴/晴,29℃/18℃,南风1-2级/南风1-2级
2019-09-30,104,轻度污染,71,96,3,0.9,32,164,多云/晴,30℃/19℃,南风1-2级/南风1-2级
2019-10-01,70,良,51,79,3,0.8,23,0,多云/晴,30℃/18℃,南风3-4级/南风3-4级
2019-10-02,70,良,51,69,3,0.9,24,0,晴/晴,29℃/17℃,南风1-2级/南风1-2级
2019-10-03,89,良,56,82,2,0.8,22,146,多云/小雨,29℃/13℃,东南风3-4级/东南风3-4级
2019-10-04,27,优,11,27,2,0.4,12,47,小雨/晴,15℃/8℃,东北风3-4级/东北风3-4级
2019-10-05,23,优,6,16,2,0.3,18,0,晴/多云,19℃/8℃,北风1-2级/北风1-2级
2019-10-06,47,优,23,33,2,0.4,37,0,多云/晴,19℃/9℃,西南风1-2级/西南风1-2级
2019-10-07,54,良,38,52,2,0.6,35,0,晴/晴,24℃/10℃,西南风3-4级/西南风3-4级
2019-10-08,29,优,7,23,3,0.3,22,58,晴/晴,20℃/9℃,西南风1-2级/西南风1-2级
2019-10-09,55,良,31,55,4,0.5,44,69,晴/多云,22℃/12℃,南风1-2级/南风1-2级
2019-10-10,67,良,48,44,2,0.5,31,49,多云/多云,21℃/12℃,东风1-2级/东风1-2级
2019-10-11,59,良,42,57,4,0.8,45,35,多云/多云,18℃/13℃,东风1-2级/东风1-2级
2019-10-12,72,良,28,72,15,1.4,57,14,阴/小雨,18℃/9℃,东风1-2级/东风1-2级
2019-10-13,55,良,23,51,4,0.9,44,17,小雨/多云,13℃/5℃,北风1-2级/北风1-2级
2019-10-14,34,优,9,21,2,0.3,27,53,晴/晴,15℃/3℃,北风3-4级/北风3-4级
2019-10-15,49,优,16,32,2,0.4,39,46,晴/多云,17℃/6℃,西南风1-2级/西南风1-2级
2019-10-16,58,良,28,44,2,0.5,46,35,阴/小雨,15℃/9℃,西南风1-2级/西南风1-2级
2019-10-17,74,良,54,53,2,0.8,51,8,小雨/多云,14℃/7℃,北风1-2级/北风1-2级
2019-10-18,82,良,60,46,2,0.8,43,58,晴/晴,18℃/7℃,西南风1-2级/西南风1-2级
2019-10-19,163,中度污染,124,86,2,1.2,58,42,多云/多云,20℃/10℃,南风1-2级/南风1-2级
2019-10-20,105,轻度污染,79,121,2,0.7,42,60,晴/晴,22℃/7℃,北风3-4级/北风3-4级
2019-10-21,55,良,17,54,3,0.5,44,43,晴/晴,20℃/6℃,北风1-2级/北风1-2级
2019-10-22,75,良,44,98,3,0.9,60,49,晴/晴,20℃/7℃,北风1-2级/北风1-2级
2019-10-23,104,轻度污染,78,120,4,1.1,67,95,多云/多云,21℃/10℃,西南风1-2级/西南风1-2级
2019-10-24,90,良,67,84,2,0.9,52,46,小雨/多云,16℃/7℃,北风3-4级/北风3-4级
2019-10-25,30,优,8,20,2,0.4,24,55,晴/晴,14℃/1℃,北风3-4级/北风3-4级
2019-10-26,59,良,30,54,3,0.6,47,36,晴/晴,16℃/3℃,西南风1-2级/西南风1-2级
2019-10-27,73,良,53,80,3,0.8,58,38,晴/晴,18℃/5℃,南风1-2级/南风1-2级
2019-10-28,113,轻度污染,26,175,2,0.3,20,60,晴/晴,15℃/2℃,西北风4-5级/西北风4-5级
2019-10-29,68,良,32,85,4,0.6,54,44,晴/晴,16℃/2℃,西南风1-2级/西南风1-2级
2019-10-30,93,良,54,114,3,0.8,74,28,晴/晴,20℃/6℃,西南风1-2级/西南风1-2级
2019-10-31,74,良,36,84,3,0.9,59,66,晴/晴,23℃/5℃,北风1-2级/北风1-2级
2019-11-01,64,良,25,68,6,0.8,51,36,多云/小雨,17℃/8℃,东北风1-2级/东北风1-2级
2019-11-02,64,良,29,49,2,0.7,51,13,小雨/小雨,14℃/8℃,北风1-2级/北风1-2级
2019-11-03,48,优,33,48,3,0.6,34,33,多云/多云,14℃/4℃,东北风1-2级/东北风1-2级
2019-11-04,67,良,48,57,2,0.8,44,34,晴/晴,16℃/5℃,西南风1-2级/西南风1-2级
2019-11-05,59,良,42,57,3,0.8,41,40,晴/多云,17℃/6℃,南风1-2级/南风1-2级
2019-11-06,73,良,46,71,2,0.7,58,19,多云/晴,16℃/5℃,东北风1-2级/东北风1-2级
2019-11-07,47,优,24,47,3,0.5,37,44,晴/晴,12℃/1℃,东风1-2级/东风1-2级
2019-11-08,70,良,39,73,3,0.8,56,26,晴/多云,15℃/2℃,西南风1-2级/西南风1-2级
2019-11-09,112,轻度污染,84,94,3,1.0,67,21,多云/中雨,14℃/7℃,东南风1-2级/东南风1-2级
2019-11-10,67,良,31,84,2,0.4,23,60,多云/晴,17℃/5℃,西北风4-5级/西北风4-5级
2019-11-11,54,良,17,53,2,0.5,43,51,晴/晴,17℃/5℃,南风1-2级/南风1-2级
2019-11-12,92,良,50,92,6,0.9,73,18,多云/多云,19℃/5℃,西风1-2级/西风1-2级
2019-11-13,55,良,9,59,3,0.2,14,63,晴/晴,8℃/-3℃,西北风4-5级/西北风4-5级
2019-11-14,62,良,25,57,5,0.6,49,22,晴/晴,10℃/-2℃,北风1-2级/北风1-2级
2019-11-15,64,良,35,78,6,0.9,51,17,晴/晴,89℃/1℃,东南风1-2级/东南风1-2级
2019-11-16,65,良,47,80,9,1.3,52,13,阴/小雨,99℃/4℃,东北风1-2级/东北风1-2级
2019-11-17,119,轻度污染,52,188,5,0.8,34,54,多云/晴,11℃/-4℃,西北风5-6级/西北风5-6级
2019-11-18,74,良,19,98,2,0.3,20,53,晴/晴,4℃/-5℃,西北风3-4级/西北风3-4级
2019-11-19,56,良,20,62,2,0.4,32,49,晴/晴,6℃/-4℃,西南风1-2级/西南风1-2级
2019-11-20,87,良,61,124,8,0.9,69,15,晴/晴,8℃/-3℃,北风1-2级/北风1-2级
2019-11-21,119,轻度污染,90,158,9,1.6,78,6,多云/多云,8℃/-1℃,南风1-2级/南风1-2级
2019-11-22,183,中度污染,138,181,9,2.4,94,5,霾/多云,10℃/2℃,东南风1-2级/东南风1-2级
2019-11-23,175,中度污染,132,137,6,1.6,69,34,阴/多云,12℃/5℃,北风1-2级/北风1-2级
2019-11-24,30,优,7,30,3,0.2,11,58,晴/晴,5℃/-5℃,北风4-5级/北风4-5级
2019-11-25,40,优,13,30,3,0.4,32,29,晴/晴,3℃/-5℃,西南风1-2级/西南风1-2级
2019-11-26,73,良,38,72,6,0.8,58,14,多云/多云,4℃/-4℃,北风1-2级/北风1-2级
2019-11-27,34,优,7,21,3,0.3,27,55,晴/晴,4℃/-6℃,东北风1-2级/东北风1-2级
2019-11-28,75,良,39,69,11,1.0,60,17,晴/多云,3℃/-5℃,西南风1-2级/西南风1-2级
2019-11-29,80,良,58,74,7,1.0,64,7,小雪/小雪,2℃/-4℃,南风1-2级/南风1-2级
2019-11-30,72,良,52,39,3,0.7,35,59,多云/晴,5℃/-5℃,西北风3-4级/西北风3-4级
2019-12-01,30,优,11,30,4,0.3,17,60,晴/晴,4℃/-5℃,西北风3-4级/西北风3-4级
2019-12-02,30,优,10,25,3,0.3,24,52,晴/晴,4℃/-4℃,西南风3-4级/西南风3-4级
2019-12-03,48,优,15,43,3,0.5,38,62,晴/晴,8℃/-4℃,西南风1-2级/西南风1-2级
2019-12-04,43,优,13,32,3,0.4,34,65,晴/晴,9℃/-4℃,西南风1-2级/西南风1-2级
2019-12-05,48,优,21,38,4,0.7,38,56,晴/晴,3℃/-6℃,东风1-2级/东风1-2级
2019-12-06,73,良,49,67,5,0.9,58,19,晴/晴,4℃/-5℃,西南风1-2级/西南风1-2级
2019-12-07,78,良,52,68,4,0.9,62,29,晴/多云,6℃/-6℃,南风1-2级/南风1-2级
